ID,MAIN_NAME,AIRPORT_NAME,SITE_ORIGIN_NAME,SITE_ORIGIN_GEOLOCATION__LONGITUDE__S,SITE_ORIGIN_GEOLOCATION__LATITUDE__S,ORIGIN_SITE_SERVICES__C,ORIGIN_SITE_TYPE__C,SITE_DESTINATION_NAME,SITE_DESTINATION_GEOLOCATION__LONGITUDE__S,SITE_DESTINATION_GEOLOCATION__LATITUDE__S,DESTINATION_SITE_SERVICES__C,DESTINATION_SITE_TYPE__C,DISTANCE_MILES__C,DISTANCE_KM__C
6f794b5fe2634ccf81,YOW420,YOW,YOW421,-75.67233432,45.25465016,ENG;PRT;FUL,CA-ON,YOW420,-75.66919708,45.32249832,ENG;PRT;FUL,CA-ON,4.690333288511034,7.548362071147565
b543903a970148a0a8,YOW420,YOW,YOW421,-75.67233432,45.25465016,ENG;PRT;FUL,CA-ON,YOW422,-75.73792455,45.44086024,ENG;PRT;FUL,CA-ON,13.254234125239405,21.33062876323389
1fabb98cb3104cd098,YOW420,YOW,YOW422,-75.73792455,45.44086024,ENG;PRT;FUL,CA-ON,YOW420,-75.66919708,45.32249832,ENG;PRT;FUL,CA-ON,8.832007585771443,14.213742813506652
489187c873264fe08c,YOW420,YOW,YOW422,-75.73792455,45.44086024,ENG;PRT;FUL,CA-ON,YOW421,-75.67233432,45.25465016,ENG;PRT;FUL,CA-ON,13.254234125239405,21.33062876323389
8cf9dcb9c47a43d9b5,ORD56,ORD,ORD58,-88.27413359999998,41.86179255,ENG;PRT;FUL,US-IL,ORD57,-87.87710865,41.82392513,ENG;PRT;FUL,US-IL,20.602824919349963,33.15704292499966
1275cd0324444e9887,ORD56,ORD,ORD58,-88.27413359999998,41.86179255,ENG;PRT;FUL,US-IL,ORD56,-87.9048,41.9786,ENG;PRT;FUL,US-IL,20.631678551431587,33.203478359034435
01299f2bd26043dfbd,ORD56,ORD,ORD57,-87.87710865,41.82392513,ENG;PRT;FUL,US-IL,ORD58,-88.27413359999998,41.86179255,ENG;PRT;FUL,US-IL,20.602824919349963,33.15704292499966
42087d116913427090,ORD56,ORD,ORD57,-87.87710865,41.82392513,ENG;PRT;FUL,US-IL,ORD56,-87.9048,41.9786,ENG;PRT;FUL,US-IL,10.781458242310487,17.35108050152081
c6a442448c1d4ec697,ORD56,ORD,ORD56,-87.9048,41.9786,ENG;PRT;FUL,US-IL,ORD58,-88.27413359999998,41.86179255,ENG;PRT;FUL,US-IL,20.631678551431587,33.203478359034435
13a8a6a360f54faebd,ORD56,ORD,ORD56,-87.9048,41.9786,ENG;PRT;FUL,US-IL,ORD57,-87.87710865,41.82392513,ENG;PRT;FUL,US-IL,10.781458242310487,17.35108050152081
0f980c3943044c23a9,CBM126,CBM,CBM126,-88.44380188,33.64379883,ENG;PRT;FUL,US-MS,CBM127,-88.66088239,33.6484039,ENG;PRT;FUL,US-MS,12.490195432855362,20.1010272974686
db644e8495944700bc,CBM126,CBM,CBM126,-88.44380188,33.64379883,ENG;PRT;FUL,US-MS,CBM128,-88.62257912,33.42336187,ENG;PRT;FUL,US-MS,18.384522462229683,29.587030070971583
1b7dc22813c84245ae,CBM126,CBM,CBM127,-88.66088239,33.6484039,ENG;PRT;FUL,US-MS,CBM126,-88.44380188,33.64379883,ENG;PRT;FUL,US-MS,12.490195432855362,20.1010272974686
b16abf9f567a4f52be,CBM126,CBM,CBM127,-88.66088239,33.6484039,ENG;PRT;FUL,US-MS,CBM128,-88.62257912,33.42336187,ENG;PRT;FUL,US-MS,15.704599968796652,25.274111551386614
891a55dd369048b4b3,CBM126,CBM,CBM128,-88.62257912,33.42336187,ENG;PRT;FUL,US-MS,CBM126,-88.44380188,33.64379883,ENG;PRT;FUL,US-MS,18.384522462229683,29.587030070971583
0f02d5e56bc044dc8b,CBM126,CBM,CBM128,-88.62257912,33.42336187,ENG;PRT;FUL,US-MS,CBM127,-88.66088239,33.6484039,ENG;PRT;FUL,US-MS,15.704599968796652,25.274111551386614
971535e981d241e193,DEN569,DEN,DEN570,-104.5334072,40.341251799999995,ENG;PRT;FUL,US-CO,DEN571,-104.2251384,40.14007102,ENG;PRT;FUL,US-CO,21.390574861451494,34.424803960035945
b22f80f7c24448cba6,DEN569,DEN,DEN570,-104.5334072,40.341251799999995,ENG;PRT;FUL,US-CO,DEN569,-104.6729965,39.86169815,ENG;PRT;FUL,US-CO,33.94527072225395,54.62963466633292
e03a86614cf3445c97,DEN569,DEN,DEN571,-104.2251384,40.14007102,ENG;PRT;FUL,US-CO,DEN570,-104.5334072,40.341251799999995,ENG;PRT;FUL,US-CO,21.390574861451494,34.424803960035945
90aa1c2dffdb43879b,DEN569,DEN,DEN571,-104.2251384,40.14007102,ENG;PRT;FUL,US-CO,DEN569,-104.6729965,39.86169815,ENG;PRT;FUL,US-CO,30.525698001324425,49.12636412276148
564e38c5f2394e80af,DEN569,DEN,DEN569,-104.6729965,39.86169815,ENG;PRT;FUL,US-CO,DEN570,-104.5334072,40.341251799999995,ENG;PRT;FUL,US-CO,33.94527072225395,54.62963466633292
cf432137f19b43d4aa,DEN569,DEN,DEN569,-104.6729965,39.86169815,ENG;PRT;FUL,US-CO,DEN571,-104.2251384,40.14007102,ENG;PRT;FUL,US-CO,30.525698001324425,49.12636412276148
62c87d6dec574df8ad,ROA365,ROA,ROA365,-79.975403,37.3255,ENG;PRT;FUL,US-VA,ROA366,-80.29345414,36.93198702,ENG;PRT;FUL,US-VA,32.345157779145566,52.05450170533476
f0ee972ab8184c5796,ROA365,ROA,ROA365,-79.975403,37.3255,ENG;PRT;FUL,US-VA,ROA367,-80.46761987,36.51520195,ENG;PRT;FUL,US-VA,62.23877530537912,100.16363059328343
0218f6c0bfd44993b3,ROA365,ROA,ROA366,-80.29345414,36.93198702,ENG;PRT;FUL,US-VA,ROA365,-79.975403,37.3255,ENG;PRT;FUL,US-VA,32.345157779145566,52.05450170533476
a33744ec7258447fa0,ROA365,ROA,ROA366,-80.29345414,36.93198702,ENG;PRT;FUL,US-VA,ROA367,-80.46761987,36.51520195,ENG;PRT;FUL,US-VA,30.369429020859094,48.87487349885832
26d5768f35264caa95,ROA365,ROA,ROA367,-80.46761987,36.51520195,ENG;PRT;FUL,US-VA,ROA365,-79.975403,37.3255,ENG;PRT;FUL,US-VA,62.23877530537912,100.16363059328343
8bd759f860c64d1092,ROA365,ROA,ROA367,-80.46761987,36.51520195,ENG;PRT;FUL,US-VA,ROA366,-80.29345414,36.93198702,ENG;PRT;FUL,US-VA,30.369429020859094,48.87487349885832
17dbe9bc2da342e89e,FLL484,FLL,FLL485,-80.15709804,26.20442704,ENG;PRT;FUL,US-FL,FLL484,-80.152702,26.072599,ENG;PRT;FUL,US-FL,9.112515213673037,14.665176221086977
41e8aed85dbc40cead,FLL484,FLL,FLL485,-80.15709804,26.20442704,ENG;PRT;FUL,US-FL,FLL486,-79.79087904,26.20461601,ENG;PRT;FUL,US-FL,22.702694520048272,36.53645651317534
2eb958fcb5e145c982,FLL484,FLL,FLL484,-80.152702,26.072599,ENG;PRT;FUL,US-FL,FLL485,-80.15709804,26.20442704,ENG;PRT;FUL,US-FL,9.112515213673037,14.665176221086977
7ed8e48c715b40e2bf,FLL484,FLL,FLL484,-80.152702,26.072599,ENG;PRT;FUL,US-FL,FLL486,-79.79087904,26.20461601,ENG;PRT;FUL,US-FL,24.22566829190342,38.9874459733451
a51f2397de7f49fca0,FLL484,FLL,FLL486,-79.79087904,26.20461601,ENG;PRT;FUL,US-FL,FLL485,-80.15709804,26.20442704,ENG;PRT;FUL,US-FL,22.702694520048272,36.53645651317534
bfd319a787374c9fbf,FLL484,FLL,FLL486,-79.79087904,26.20461601,ENG;PRT;FUL,US-FL,FLL484,-80.152702,26.072599,ENG;PRT;FUL,US-FL,24.22566829190342,38.9874459733451
4b73907986414d29a7,SAV9,SAV,SAV9,-81.20210266,32.12760162,ENG;PRT;FUL,US-GA,SAV10,-81.03586508,32.06695762,ENG;PRT;FUL,US-GA,10.594084401113781,17.049531441141895
41cbd13a19af4c5382,SAV9,SAV,SAV9,-81.20210266,32.12760162,ENG;PRT;FUL,US-GA,SAV11,-81.07286911,32.37760301,ENG;PRT;FUL,US-GA,18.851924036831733,30.33924022336371
54b634adc8e34bf890,SAV9,SAV,SAV10,-81.03586508,32.06695762,ENG;PRT;FUL,US-GA,SAV9,-81.20210266,32.12760162,ENG;PRT;FUL,US-GA,10.594084401113781,17.049531441141895
8a697e03d98242fbb7,SAV9,SAV,SAV10,-81.03586508,32.06695762,ENG;PRT;FUL,US-GA,SAV11,-81.07286911,32.37760301,ENG;PRT;FUL,US-GA,21.572224750766402,34.717141209947684
adf2279d1d03472daf,SAV9,SAV,SAV11,-81.07286911,32.37760301,ENG;PRT;FUL,US-GA,SAV9,-81.20210266,32.12760162,ENG;PRT;FUL,US-GA,18.851924036831733,30.33924022336371
23a1ce31e8e4410d89,SAV9,SAV,SAV11,-81.07286911,32.37760301,ENG;PRT;FUL,US-GA,SAV10,-81.03586508,32.06695762,ENG;PRT;FUL,US-GA,21.572224750766402,34.717141209947684
83078a42ed8e4ecba0,GUS593,GUS,GUS595,-86.32333228,41.13218964,ENG;PRT;FUL,US-IN,GUS594,-86.4302492,40.68026532,ENG;PRT;FUL,US-IN,31.720153330702303,51.04865423507422
d4d25ab6909e4d31be,GUS593,GUS,GUS595,-86.32333228,41.13218964,ENG;PRT;FUL,US-IN,GUS593,-86.15209961,40.64810181,ENG;PRT;FUL,US-IN,34.622362915131106,55.71930926150578
339240466d884f42b3,GUS593,GUS,GUS594,-86.4302492,40.68026532,ENG;PRT;FUL,US-IN,GUS595,-86.32333228,41.13218964,ENG;PRT;FUL,US-IN,31.720153330702303,51.04865423507422
1d5590261e5f4bc08e,GUS593,GUS,GUS594,-86.4302492,40.68026532,ENG;PRT;FUL,US-IN,GUS593,-86.15209961,40.64810181,ENG;PRT;FUL,US-IN,14.746270051825872,23.731828572343854
b684419325e2483fb3,GUS593,GUS,GUS593,-86.15209961,40.64810181,ENG;PRT;FUL,US-IN,GUS595,-86.32333228,41.13218964,ENG;PRT;FUL,US-IN,34.622362915131106,55.71930926150578
b33485dba6b74a4296,GUS593,GUS,GUS593,-86.15209961,40.64810181,ENG;PRT;FUL,US-IN,GUS594,-86.4302492,40.68026532,ENG;PRT;FUL,US-IN,14.746270051825872,23.731828572343854
a8026c6e8bcb46508f,SJU555,SJU,SJU557,-66.19190574,18.34999168,ENG;PRT;FUL,PR-U-A,SJU556,-65.95883408,18.54483918,ENG;PRT;FUL,PR-U-A,20.36184950410693,32.76923046635091
2b7decefdae34f958d,SJU555,SJU,SJU557,-66.19190574,18.34999168,ENG;PRT;FUL,PR-U-A,SJU555,-66.00180054,18.43939972,ENG;PRT;FUL,PR-U-A,13.910764863759631,22.387212894968755
e141d48b24c54d1587,SJU555,SJU,SJU556,-65.95883408,18.54483918,ENG;PRT;FUL,PR-U-A,SJU557,-66.19190574,18.34999168,ENG;PRT;FUL,PR-U-A,20.36184950410693,32.76923046635091
e03b6e9650fb4fd883,SJU555,SJU,SJU556,-65.95883408,18.54483918,ENG;PRT;FUL,PR-U-A,SJU555,-66.00180054,18.43939972,ENG;PRT;FUL,PR-U-A,7.8102567586318425,12.569393741632362
6547483448254ec9b2,SJU555,SJU,SJU555,-66.00180054,18.43939972,ENG;PRT;FUL,PR-U-A,SJU557,-66.19190574,18.34999168,ENG;PRT;FUL,PR-U-A,13.910764863759631,22.387212894968755
295947b5851242e1ad,SJU555,SJU,SJU555,-66.00180054,18.43939972,ENG;PRT;FUL,PR-U-A,SJU556,-65.95883408,18.54483918,ENG;PRT;FUL,PR-U-A,7.8102567586318425,12.569393741632362
7b746e8a83d64e4ca7,FWA284,FWA,FWA285,-85.25036803,40.81973728,ENG;PRT;FUL,US-IN,FWA284,-85.19509888,40.97850037,ENG;PRT;FUL,US-IN,11.342869683009821,18.25458491466422
7a34ad2032b341af92,FWA284,FWA,FWA285,-85.25036803,40.81973728,ENG;PRT;FUL,US-IN,FWA286,-85.25070155,40.63717546,ENG;PRT;FUL,US-IN,12.613811190556527,20.29996763697779
264d1794c6f9498db0,FWA284,FWA,FWA284,-85.19509888,40.97850037,ENG;PRT;FUL,US-IN,FWA285,-85.25036803,40.81973728,ENG;PRT;FUL,US-IN,11.342869683009821,18.25458491466422
1d47029ffae44e4dbd,FWA284,FWA,FWA284,-85.19509888,40.97850037,ENG;PRT;FUL,US-IN,FWA286,-85.25070155,40.63717546,ENG;PRT;FUL,US-IN,23.761859514371835,38.24101786915037
8cec344f82a7407a80,FWA284,FWA,FWA286,-85.25070155,40.63717546,ENG;PRT;FUL,US-IN,FWA285,-85.25036803,40.81973728,ENG;PRT;FUL,US-IN,12.613811190556527,20.29996763697779
f9658da97147421298,FWA284,FWA,FWA286,-85.25070155,40.63717546,ENG;PRT;FUL,US-IN,FWA284,-85.19509888,40.97850037,ENG;PRT;FUL,US-IN,23.761859514371835,38.24101786915037
1bab083a7a1746c3b1,ANC297,ANC,ANC299,-150.0645304,61.10381356,ENG;PRT;FUL,US-AK,ANC297,-149.9960022,61.17440033,ENG;PRT;FUL,US-AK,5.386004666485935,8.66793697563281
34a2d60a4c6c44c584,ANC297,ANC,ANC299,-150.0645304,61.10381356,ENG;PRT;FUL,US-AK,ANC298,-150.1296259,60.78640819,ENG;PRT;FUL,US-AK,22.03909052927117,35.46848908183866
7d917dc0df424c2999,ANC297,ANC,ANC297,-149.9960022,61.17440033,ENG;PRT;FUL,US-AK,ANC299,-150.0645304,61.10381356,ENG;PRT;FUL,US-AK,5.386004666485935,8.66793697563281
e7d98f67d71c42bbaa,ANC297,ANC,ANC297,-149.9960022,61.17440033,ENG;PRT;FUL,US-AK,ANC298,-150.1296259,60.78640819,ENG;PRT;FUL,US-AK,27.17920302822533,43.74070085057933
e118c6ad4adb41ac9d,ANC297,ANC,ANC298,-150.1296259,60.78640819,ENG;PRT;FUL,US-AK,ANC299,-150.0645304,61.10381356,ENG;PRT;FUL,US-AK,22.03909052927117,35.46848908183866
7b13fdbda5934f83bf,ANC297,ANC,ANC298,-150.1296259,60.78640819,ENG;PRT;FUL,US-AK,ANC297,-149.9960022,61.17440033,ENG;PRT;FUL,US-AK,27.17920302822533,43.74070085057933
af91fe9314974f19a8,JFK162,JFK,JFK164,-73.78244596,40.18421725,ENG;PRT;FUL,US-NY,JFK162,-73.77890015,40.63980103,ENG;PRT;FUL,US-NY,31.478340741628433,50.65949447532703
df947e7ec78e4628b7,JFK162,JFK,JFK164,-73.78244596,40.18421725,ENG;PRT;FUL,US-NY,JFK163,-73.56307851,40.47129845,ENG;PRT;FUL,US-NY,22.955540983945024,36.94337357865916
53c64e8d88c14d6a97,JFK162,JFK,JFK162,-73.77890015,40.63980103,ENG;PRT;FUL,US-NY,JFK164,-73.78244596,40.18421725,ENG;PRT;FUL,US-NY,31.478340741628433,50.65949447532703
56038e83959647dea7,JFK162,JFK,JFK162,-73.77890015,40.63980103,ENG;PRT;FUL,US-NY,JFK163,-73.56307851,40.47129845,ENG;PRT;FUL,US-NY,16.24518625355983,26.144101114406418
de8d8cf1dbd341a3be,JFK162,JFK,JFK163,-73.56307851,40.47129845,ENG;PRT;FUL,US-NY,JFK164,-73.78244596,40.18421725,ENG;PRT;FUL,US-NY,22.955540983945024,36.94337357865916
ea46cfa2adb849eead,JFK162,JFK,JFK163,-73.56307851,40.47129845,ENG;PRT;FUL,US-NY,JFK162,-73.77890015,40.63980103,ENG;PRT;FUL,US-NY,16.24518625355983,26.144101114406418
8a90265ca8414c57a0,CT03189,CT03,CT03189,15.0664,37.466801000000004,ENG;PRT;FUL,IT-82,CT03190,14.78440579,37.3646428,ENG;PRT;FUL,IT-82,17.00878276343628,27.372990956186044
a75a2528bd614ec69e,CT03189,CT03,CT03189,15.0664,37.466801000000004,ENG;PRT;FUL,IT-82,CT03191,14.68646356,37.71562104,ENG;PRT;FUL,IT-82,26.98579243590585,43.42943657799584
d5b5ff8b702143e295,CT03189,CT03,CT03190,14.78440579,37.3646428,ENG;PRT;FUL,IT-82,CT03189,15.0664,37.466801000000004,ENG;PRT;FUL,IT-82,17.00878276343628,27.372990956186044
0d657112438a41389b,CT03189,CT03,CT03190,14.78440579,37.3646428,ENG;PRT;FUL,IT-82,CT03191,14.68646356,37.71562104,ENG;PRT;FUL,IT-82,24.836798894128076,39.97096564552912
e8e47ba9c6684ba1a7,CT03189,CT03,CT03191,14.68646356,37.71562104,ENG;PRT;FUL,IT-82,CT03189,15.0664,37.466801000000004,ENG;PRT;FUL,IT-82,26.98579243590585,43.42943657799584
81670b294b5344968d,CT03189,CT03,CT03191,14.68646356,37.71562104,ENG;PRT;FUL,IT-82,CT03190,14.78440579,37.3646428,ENG;PRT;FUL,IT-82,24.836798894128076,39.97096564552912
edf3872a98294b5980,END235,END,END235,-97.91649628,36.33919907,ENG;PRT;FUL,US-OK,END236,-97.89585992,36.46450421,ENG;PRT;FUL,US-OK,8.7334752902932,14.05517040591402
03325cea7f4544549d,END235,END,END235,-97.91649628,36.33919907,ENG;PRT;FUL,US-OK,END237,-97.97295093,36.52225471,ENG;PRT;FUL,US-OK,13.031466367389354,20.972118697830048
da208e0a9f814d41bd,END235,END,END236,-97.89585992,36.46450421,ENG;PRT;FUL,US-OK,END235,-97.91649628,36.33919907,ENG;PRT;FUL,US-OK,8.7334752902932,14.05517040591402
2fe73f1688c4483493,END235,END,END236,-97.89585992,36.46450421,ENG;PRT;FUL,US-OK,END237,-97.97295093,36.52225471,ENG;PRT;FUL,US-OK,5.853011817663184,9.419512364856397
8b76460fca87441d85,END235,END,END237,-97.97295093,36.52225471,ENG;PRT;FUL,US-OK,END235,-97.91649628,36.33919907,ENG;PRT;FUL,US-OK,13.031466367389354,20.972118697830048
ab391353e6de4bc0bc,END235,END,END237,-97.97295093,36.52225471,ENG;PRT;FUL,US-OK,END236,-97.89585992,36.46450421,ENG;PRT;FUL,US-OK,5.853011817663184,9.419512364856397
95a65353e76b41ce88,LAX207,LAX,LAX209,-118.0486982,33.68005944,ENG;PRT;FUL,US-CA,LAX208,-118.23976280000001,33.63251329,ENG;PRT;FUL,US-CA,11.468999759702244,18.45757165960794
b0f0c0d47ab344f2b0,LAX207,LAX,LAX209,-118.0486982,33.68005944,ENG;PRT;FUL,US-CA,LAX207,-118.40799709999999,33.94250107,ENG;PRT;FUL,US-CA,27.463764469427346,44.19865824029017
2b31c7f31eb14f0385,LAX207,LAX,LAX208,-118.23976280000001,33.63251329,ENG;PRT;FUL,US-CA,LAX209,-118.0486982,33.68005944,ENG;PRT;FUL,US-CA,11.468999759702244,18.45757165960794
a967eb29af0b442184,LAX207,LAX,LAX208,-118.23976280000001,33.63251329,ENG;PRT;FUL,US-CA,LAX207,-118.40799709999999,33.94250107,ENG;PRT;FUL,US-CA,23.495998001534076,37.81315510626353
fa5d4f4b1763496381,LAX207,LAX,LAX207,-118.40799709999999,33.94250107,ENG;PRT;FUL,US-CA,LAX209,-118.0486982,33.68005944,ENG;PRT;FUL,US-CA,27.463764469427346,44.19865824029017
190aa54a8b134579aa,LAX207,LAX,LAX207,-118.40799709999999,33.94250107,ENG;PRT;FUL,US-CA,LAX208,-118.23976280000001,33.63251329,ENG;PRT;FUL,US-CA,23.495998001534076,37.81315510626353
1fb6a4253cb44d0e83,RDU516,RDU,RDU516,-78.78749847,35.87760162,ENG;PRT;FUL,US-NC,RDU517,-79.00766637,35.81372534,ENG;PRT;FUL,US-NC,13.096928993080182,21.07747061430318
57e30be12c7443ef89,RDU516,RDU,RDU516,-78.78749847,35.87760162,ENG;PRT;FUL,US-NC,RDU518,-79.13411682,36.00402544,ENG;PRT;FUL,US-NC,21.266405050460424,34.224971957913105
4021bb75abbf4e5d8b,RDU516,RDU,RDU517,-79.00766637,35.81372534,ENG;PRT;FUL,US-NC,RDU516,-78.78749847,35.87760162,ENG;PRT;FUL,US-NC,13.096928993080182,21.07747061430318
4eb966baf9ee415cae,RDU516,RDU,RDU517,-79.00766637,35.81372534,ENG;PRT;FUL,US-NC,RDU518,-79.13411682,36.00402544,ENG;PRT;FUL,US-NC,14.931777337706086,24.030373702194158
a0344da327c64fc1bf,RDU516,RDU,RDU518,-79.13411682,36.00402544,ENG;PRT;FUL,US-NC,RDU516,-78.78749847,35.87760162,ENG;PRT;FUL,US-NC,21.266405050460424,34.224971957913105
c6a6f1ee92d5476e87,RDU516,RDU,RDU518,-79.13411682,36.00402544,ENG;PRT;FUL,US-NC,RDU517,-79.00766637,35.81372534,ENG;PRT;FUL,US-NC,14.931777337706086,24.030373702194158
4bd5db3564b04c6fb2,BOG122,BOG,BOG124,-74.36506044,4.792692536000001,ENG;PRT;FUL,CO-CUN,BOG123,-74.10414102,4.688853295,ENG;PRT;FUL,CO-CUN,19.34569156861171,31.13388228387181
2096c21e32114a25be,BOG122,BOG,BOG124,-74.36506044,4.792692536000001,ENG;PRT;FUL,CO-CUN,BOG122,-74.1469,4.70159,ENG;PRT;FUL,CO-CUN,16.287223074995932,26.211752841693503
704ab69377ee42d7a0,BOG122,BOG,BOG123,-74.10414102,4.688853295,ENG;PRT;FUL,CO-CUN,BOG124,-74.36506044,4.792692536000001,ENG;PRT;FUL,CO-CUN,19.34569156861171,31.13388228387181
3881b59cb30647069c,BOG122,BOG,BOG123,-74.10414102,4.688853295,ENG;PRT;FUL,CO-CUN,BOG122,-74.1469,4.70159,ENG;PRT;FUL,CO-CUN,3.0731405896699933,4.945741899235712
b628d9728d80459c9c,BOG122,BOG,BOG122,-74.1469,4.70159,ENG;PRT;FUL,CO-CUN,BOG124,-74.36506044,4.792692536000001,ENG;PRT;FUL,CO-CUN,16.287223074995932,26.211752841693503
84753b6213cb4821a2,BOG122,BOG,BOG122,-74.1469,4.70159,ENG;PRT;FUL,CO-CUN,BOG123,-74.10414102,4.688853295,ENG;PRT;FUL,CO-CUN,3.0731405896699933,4.945741899235712
72e1986f9089499289,SPI87,SPI,SPI87,-89.67790222,39.84410095,ENG;PRT;FUL,US-IL,SPI89,-90.01584347,39.43474465,ENG;PRT;FUL,US-IL,33.5153402042863,53.93772835276557
36ff8fd498614114bc,SPI87,SPI,SPI87,-89.67790222,39.84410095,ENG;PRT;FUL,US-IL,SPI88,-89.86264432,39.35667528,ENG;PRT;FUL,US-IL,35.084544152657806,56.46311809314855
ec63053875e14814b3,SPI87,SPI,SPI89,-90.01584347,39.43474465,ENG;PRT;FUL,US-IL,SPI87,-89.67790222,39.84410095,ENG;PRT;FUL,US-IL,33.5153402042863,53.93772835276557
40917be22af74538bd,SPI87,SPI,SPI89,-90.01584347,39.43474465,ENG;PRT;FUL,US-IL,SPI88,-89.86264432,39.35667528,ENG;PRT;FUL,US-IL,9.79831426382625,15.768863149110997
b71af3fa8adf46849c,SPI87,SPI,SPI88,-89.86264432,39.35667528,ENG;PRT;FUL,US-IL,SPI87,-89.67790222,39.84410095,ENG;PRT;FUL,US-IL,35.084544152657806,56.46311809314855
3e3cb8cc510a4699af,SPI87,SPI,SPI88,-89.86264432,39.35667528,ENG;PRT;FUL,US-IL,SPI89,-90.01584347,39.43474465,ENG;PRT;FUL,US-IL,9.79831426382625,15.768863149110997
6e458c4402e14b658b,YWG179,YWG,YWG180,-97.03113956,50.045426299999995,ENG;PRT;FUL,CA-MB,YWG181,-97.51770427,49.81288186,ENG;PRT;FUL,CA-MB,26.95361850966368,43.3776576468224
34b55183285b46e4ad,YWG179,YWG,YWG180,-97.03113956,50.045426299999995,ENG;PRT;FUL,CA-MB,YWG179,-97.23989868,49.90999985,ENG;PRT;FUL,CA-MB,13.175518963868262,21.203948951380514
47c16422f1e54d0ea2,YWG179,YWG,YWG181,-97.51770427,49.81288186,ENG;PRT;FUL,CA-MB,YWG180,-97.03113956,50.045426299999995,ENG;PRT;FUL,CA-MB,26.95361850966368,43.3776576468224
56b20b65561a4a7aa9,YWG179,YWG,YWG181,-97.51770427,49.81288186,ENG;PRT;FUL,CA-MB,YWG179,-97.23989868,49.90999985,ENG;PRT;FUL,CA-MB,14.075875596619175,22.65293294443927
1c53ba0258ca4c4fad,YWG179,YWG,YWG179,-97.23989868,49.90999985,ENG;PRT;FUL,CA-MB,YWG180,-97.03113956,50.045426299999995,ENG;PRT;FUL,CA-MB,13.175518963868262,21.203948951380514
d989cdc93ed3488e95,YWG179,YWG,YWG179,-97.23989868,49.90999985,ENG;PRT;FUL,CA-MB,YWG181,-97.51770427,49.81288186,ENG;PRT;FUL,CA-MB,14.075875596619175,22.65293294443927
cb4b06e389a6431abd,MLI430,MLI,MLI431,-90.5393968,41.59736577,ENG;PRT;FUL,US-IL,MLI430,-90.50749969,41.44850159,ENG;PRT;FUL,US-IL,10.417026593879923,16.764584433261163
c77c9e3aa7534b419d,MLI430,MLI,MLI431,-90.5393968,41.59736577,ENG;PRT;FUL,US-IL,MLI432,-90.69060544,41.65479209,ENG;PRT;FUL,US-IL,8.759620700562879,14.097247378076672
3c92c87f7d03482993,MLI430,MLI,MLI430,-90.50749969,41.44850159,ENG;PRT;FUL,US-IL,MLI431,-90.5393968,41.59736577,ENG;PRT;FUL,US-IL,10.417026593879923,16.764584433261163
eab53a5d411c457a90,MLI430,MLI,MLI430,-90.50749969,41.44850159,ENG;PRT;FUL,US-IL,MLI432,-90.69060544,41.65479209,ENG;PRT;FUL,US-IL,17.111239718963393,27.537879493834428
fc6190ccf1544d1cbd,MLI430,MLI,MLI432,-90.69060544,41.65479209,ENG;PRT;FUL,US-IL,MLI431,-90.5393968,41.59736577,ENG;PRT;FUL,US-IL,8.759620700562879,14.097247378076672
6e67d9ad8afc42b19e,MLI430,MLI,MLI432,-90.69060544,41.65479209,ENG;PRT;FUL,US-IL,MLI430,-90.50749969,41.44850159,ENG;PRT;FUL,US-IL,17.111239718963393,27.537879493834428
a192d18b84cc4cd08d,YUL290,YUL,YUL292,-73.45319206,45.32244776,ENG;PRT;FUL,CA-QC,YUL290,-73.74079895,45.47060013,ENG;PRT;FUL,CA-QC,17.305825362753016,27.851034829036138
903f36d402e046c68e,YUL290,YUL,YUL292,-73.45319206,45.32244776,ENG;PRT;FUL,CA-QC,YUL291,-73.8704656,45.49247317,ENG;PRT;FUL,CA-QC,23.403014058329525,37.66351190887493
ef2a2fb2f37a4eceba,YUL290,YUL,YUL290,-73.74079895,45.47060013,ENG;PRT;FUL,CA-QC,YUL292,-73.45319206,45.32244776,ENG;PRT;FUL,CA-QC,17.305825362753016,27.851034829036138
cf78b68aeb61427d87,YUL290,YUL,YUL290,-73.74079895,45.47060013,ENG;PRT;FUL,CA-QC,YUL291,-73.8704656,45.49247317,ENG;PRT;FUL,CA-QC,6.460814034923793,10.397675519011658
7e07d0c94c31414f8a,YUL290,YUL,YUL291,-73.8704656,45.49247317,ENG;PRT;FUL,CA-QC,YUL292,-73.45319206,45.32244776,ENG;PRT;FUL,CA-QC,23.403014058329525,37.66351190887493
85d4263fecc842e386,YUL290,YUL,YUL291,-73.8704656,45.49247317,ENG;PRT;FUL,CA-QC,YUL290,-73.74079895,45.47060013,ENG;PRT;FUL,CA-QC,6.460814034923793,10.397675519011658
776b803e92b24a8294,BFI381,BFI,BFI381,-122.302002,47.52999878,ENG;PRT;FUL,US-WA,BFI383,-122.2558905,47.08122989,ENG;PRT;FUL,US-WA,31.08209352050579,50.021796190208086
a761ed61939d4b4d80,BFI381,BFI,BFI381,-122.302002,47.52999878,ENG;PRT;FUL,US-WA,BFI382,-122.3371013,47.30827433,ENG;PRT;FUL,US-WA,15.407303802467776,24.795659601860685
4e00e596500746c8aa,BFI381,BFI,BFI383,-122.2558905,47.08122989,ENG;PRT;FUL,US-WA,BFI381,-122.302002,47.52999878,ENG;PRT;FUL,US-WA,31.08209352050579,50.021796190208086
